1||POINT(151.231705 -33.8757049)
1||POINT(151.2320458 -33.9868129)
1||POINT(151.1531991 -33.9493623)
1||POINT(151.1578913 -33.9582875)
1||POINT(151.2140753 -33.8695477)
1||POINT(152.8670234 -31.4250791)
1||POINT(152.85458 -31.5532305)
1||POINT(152.9145675 -31.4767501)
1||POINT(152.8957995 -31.4277453)
1||POINT(152.930053 -31.4615339)
1||POINT(152.9328541 -31.4588024)
1||POINT(152.888377 -31.4200077)
1||POINT(152.9311876 -31.4484425)
1||POINT(152.9028732 -31.4078993)
1||POINT(151.6680228 -32.9073194)
1||POINT(152.8256623 -31.6390717)
1||POINT(152.8164355 -31.6404381)
1||POINT(152.8162982 -31.6402774)
1||POINT(152.8116754 -31.6430843)
1||POINT(152.8101822 -31.6422838)
1||POINT(152.8158043 -31.6455304)
1||POINT(152.7983075 -31.6569725)
1||POINT(152.8016339 -31.6847493)
1||POINT(152.7944442 -31.7301246)
1||POINT(152.7911567 -31.7351861)
1||POINT(152.4951523 -31.8974288)
1||POINT(152.1343753 -32.5682073)
1||POINT(151.1556554 -33.9336893)
1||POINT(151.168139 -33.9165436)
1||POINT(151.1480631 -34.0688401)
1||POINT(151.1489756 -34.0590026)
1||POINT(151.1508642 -34.0583427)
1||POINT(151.1177563 -33.9897933)
1||POINT(151.1614237 -34.0428498)
1||POINT(151.1930624 -34.0078224)
1||POINT(151.2185038 -34.005277)
1||POINT(151.2215842 -34.0049354)
1||POINT(151.1263728 -34.0032134)
1||POINT(151.1638034 -33.9506379)
1||POINT(151.2333948 -33.8945944)
1||POINT(151.2341457 -33.8901067)
1||POINT(151.2292022 -33.9031311)
1||POINT(151.2045961 -33.9008987)
1||POINT(151.2481385 -33.9614583)
1||POINT(151.2466801 -33.9626318)
1||POINT(151.2491253 -33.9512451)
1||POINT(151.2554824 -33.9516644)
1||POINT(151.2576036 -33.9460133)
1||POINT(151.2628651 -33.9432081)
1||POINT(151.242171 -33.9190242)
1||POINT(151.2402555 -33.9127927)
1||POINT(151.2017056 -33.887697)
1||POINT(151.2062544 -33.8933772)
1||POINT(151.2595346 -33.9187975)
1||POINT(151.2666699 -33.9146126)
1||POINT(151.2702521 -33.9133606)
1||POINT(151.2674624 -33.9035027)
1||POINT(150.9439466 -33.7519422)
1||POINT(151.26876 -33.9051363)
1||POINT(151.1890902 -33.8378038)
1||POINT(151.2099569 -33.8766942)
1||POINT(151.269332 -33.8999045)
1||POINT(151.274427 -33.8986569)
1||POINT(151.2078302 -33.8567024)
1||POINT(151.2141255 -33.8577131)
1||POINT(151.2054554 -33.8636147)
1||POINT(150.3739554 -33.7101811)
1||POINT(150.376025 -33.7099219)
1||POINT(150.3114295 -33.7153035)
1||POINT(150.3111041 -33.7143786)
1||POINT(150.3117464 -33.7311531)
1||POINT(150.3123388 -33.7317651)
1||POINT(150.3043536 -33.7261402)
1||POINT(150.3223126 -33.7194372)
1||POINT(150.3322226 -33.7243302)
1||POINT(150.3313008 -33.7135188)
1||POINT(150.3764433 -33.7101438)
